title,url,image_url,img,introduce,content,tags
Writer AI Content Detector,https://writer.com/ai-content-detector/,https://assets.waytoagi.com/usercontent/Writer_AI_content_detector_homepage_screenshot_2e54c72bf8.png,http://103.115.47.14:1551/tools_images/Writer_AI_content_detector_homepage_screenshot_2e54c72bf8.png,用于 SEO 优化的 AI 内容检查器,检查你的文字是否听起来像是由机器人写的，并做出改变以提高搜索引擎对它的排名，它是免费的，最多可检查1500个字符。,文本
PromptPort,https://promptport.ai/,https://assets.waytoagi.com/usercontent/2024_01_19_16_52_07_1e414ff09f.png,http://103.115.47.14:1551/tools_images/2024_01_19_16_52_07_1e414ff09f.png,创建、优化和分享提示词,Promptport是一款为大模型 服务定制的创意 ai 提示词工具。专为大模型定制的创意AI工具，它允许用户在平台上创建、优化和分享大模型 的提示词。用户可以自行创建大模型 提示词，并使用标签对它们进行分类。,文本
Moonvy提示词可视化,https://moonvy.com/apps/ops/,https://assets.waytoagi.com/usercontent/2024_01_19_16_44_01_7e9df90a2a.png,http://103.115.47.14:1551/tools_images/2024_01_19_16_44_01_7e9df90a2a.png,AIGC 绘画提示词可视化并提供编辑功能的工具,这是一个旨在把 aiGC 提示词（现在支持 Midjourney和Stable Diffusion）可视化并提供编辑功能的工具，主要用于ai绘画领域，有以下特性：,文本
Promptbase,https://promptbase.com/,https://assets.waytoagi.com/usercontent/2024_01_19_16_41_25_48fed6b274.png,http://103.115.47.14:1551/tools_images/2024_01_19_16_41_25_48fed6b274.png,AI模型提示词广场，支持购买和交易,PromptBase是一个AI模型提示市场，用户可以在这里购买和销售优质的DALL·E、Midjourney、ChatGPT、Stable Diffusion和GPT提示，以获得更好的结果并节省API成本。用户可以找到最好的提示，提高生成效果，并通过销售自己的提示来赚取收入。PromptBase提供各种类型的提示，涵盖艺术和插图、LOGO和图标、图形设计、写作和内容创作、市场营销和业务、摄影、游戏和3D等领域。,文本
AIPRM,https://www.aiprm.com/,https://assets.waytoagi.com/usercontent/2024_01_19_16_32_30_070f708b7c.png,http://103.115.47.14:1551/tools_images/2024_01_19_16_32_30_070f708b7c.png, AI Prompt 市场和社区驱动的 Prompt 库,AIPRM 是一个 AI Prompt 市场和社区驱动的 Prompt 库。使用它可以在几分钟内完成营销、销售、运营、生产力和客户支持等任务。提供了 ChatGPT、Bard、Midjourney 和 DALL-E 的即用型 Prompts。可以轻松创建博客标题、完整的原创文章、服务页面的文案等。AIPRM 可以帮助您以您的声音快速、有创意地创建内容。,文本
Snack Prompt,https://snackprompt.com/,https://assets.waytoagi.com/usercontent/snackprompt_com_screenshot_7d8093944a.png,http://103.115.47.14:1551/tools_images/snackprompt_com_screenshot_7d8093944a.png,AI 提示词分享社区,Snack Prompt 是一个免费的 Chrome 扩展 AI 写作助手，它为 ChatGPT 提供高质量的提示，具有一个社区和投票功能，以确保最好的提示排在前面。,文本
FlowGPT,https://flowgpt.com/,https://assets.waytoagi.com/usercontent/2024_01_19_16_01_46_f856a74129.png,http://103.115.47.14:1551/tools_images/2024_01_19_16_01_46_f856a74129.png,浏览热门且有用的提示词,FlowGPT是一个ChatGPT提示的终极库，它提供了大量由FlowGPT社区上传的ChatGPT提示。浏览热门且有用的提示，并获取个性化的推荐，加入充满活力的ChatGPT用户社区，发现、分享和讨论不同的提示。,文本
10Web,https://10web.io/,https://assets.waytoagi.com/usercontent/2024_01_19_15_50_14_0b12701356.png,http://103.115.47.14:1551/tools_images/2024_01_19_15_50_14_0b12701356.png,无需技术知识即可在几分钟内创建一个网站,10Web 是一款很棒的网站构建器。它可以创建几乎任何网站，包括电子商务、博客、着陆页面等。它有一个易于使用的网站构建器，并提供网络托管。您无需成为 Web 开发人员或技术人员即可使用 10Web 创建美观的网站。,代码
Durable,https://durable.co/,https://assets.waytoagi.com/usercontent/2024_01_19_15_37_29_ebf62cda11.png,http://103.115.47.14:1551/tools_images/2024_01_19_15_37_29_ebf62cda11.png,人工智能为你建立一个网站,Durable是一个人工智能驱动的商业平台，帮助小企业开始和成长。它提供各种工具和服务，包括网站建设者、营销工具和发票。用 AI 一站式完成建站，托管，分析和一个自定义域名都可以实现。,代码
Relume,https://library.relume.io/ai-site-builder,https://assets.waytoagi.com/usercontent/2024_01_19_15_35_00_7f0e80ea7a.png,http://103.115.47.14:1551/tools_images/2024_01_19_15_35_00_7f0e80ea7a.png,在几分钟内为任何公司创建一个营销网站,Relume Library是全球最大的Webflow组件库，旨在简化在Webflow中设计和构建网站的过程。用户可以通过搜索库中的组件，并通过一键复制粘贴将它们应用到自己的Webflow项目中。Relume Library包含800多个由Relume团队构建和管理的组件，可以帮助用户快速构建美观、响应式的网站。用户还可以创建和共享自己的组件库，将组件保存到文件夹中并分享给其他人使用。,代码
Xmind Copilot,https://xmind.ai/,https://assets.waytoagi.com/usercontent/2024_01_19_14_44_38_88954fb9d8.png,http://103.115.47.14:1551/tools_images/2024_01_19_14_44_38_88954fb9d8.png,一键生成思维导图，一键拓展节点,Xmind Copilot 是一款结合了 Xmind 思维导图和 GPT 技术的智能化产品。可以帮助用户更高效地整理思路、调整内容结构，并结合 GPT 技术实现自动化生成文章。此外，Xmind Copilot 还支持一键生成思维导图，一键拓展节点，以及导入文章自动生成思维导图概要等功能，助力用户更加便捷地进行文章创作。,商业
Beautiful AI,https://www.beautiful.ai/,https://assets.waytoagi.com/usercontent/2024_01_19_14_26_03_c6694a839e.png,http://103.115.47.14:1551/tools_images/2024_01_19_14_26_03_c6694a839e.png,自动创建演示文稿,Beautiful.ai是一个演示软件，为团队提供最佳设计、保持品牌一致性以及全球协作的功能。它应用先进的AI技术，使演示制作变得简单而美观。用户只需添加内容，Beautiful.ai会自动适应并应用出色的设计规则。不再需要在深夜调整文本和图片大小。每一个选择都能节省时间并带来出色的设计。,商业
Fireflies AI,https://fireflies.ai/,https://assets.waytoagi.com/usercontent/fireflies_ai_screenshot_b8679dc77e.png,http://103.115.47.14:1551/tools_images/fireflies_ai_screenshot_b8679dc77e.png,会议管理，跟踪和自动记录,Fireflies.ai是一款利用生成式人工智能技术的AI会议记录助手，可自动转录、总结、搜索和分析语音对话。通过与Zoom、Google Meet、Microsoft Teams、Webex等平台集成，生成会议记录和智能摘要。,音频
Tl dv,https://tldv.io/,https://assets.waytoagi.com/usercontent/2024_01_19_14_02_30_fdb3619147.png,http://103.115.47.14:1551/tools_images/2024_01_19_14_02_30_fdb3619147.png,在线会议的视频录制、转录、摘要,tl;dv是一款基于GPT技术的会议录音软件，可以视频录制、转录、摘要和分享在线会议。它可以免费录制Zoom会议和Google Meet会议，支持30多种语言的会议转录。通过AI会议记录器，您可以轻松搜索和回顾会议内容，并通过摘要、视频剪辑等功能点快速分享会议亮点。tl;dv旨在提高会议效率和信息共享，让您更好地管理和利用会议资源。,音频
Fathom,https://fathom.video/,https://assets.waytoagi.com/usercontent/2024_01_19_13_59_04_4f43efb042.png,http://103.115.47.14:1551/tools_images/2024_01_19_13_59_04_4f43efb042.png,转录、突出显示和总结您的会议要点,Fathom 是一款高效的 AI 会议助手，专门用于自动化会议记录和总结工作。它与 Zoom 通话配合，能够实现录音、转录文本、突出重点和总结对话。,音频
Tactiq,https://tactiq.io/,https://assets.waytoagi.com/usercontent/2024_01_19_13_52_48_619ac1ffc2.png,http://103.115.47.14:1551/tools_images/2024_01_19_13_52_48_619ac1ffc2.png,Google Meet、Zoom 和 Microsoft Teams 会议转录,Tactiq是一款Chrome插件，可以实时转录Google Meet、Zoom和MS Teams会议，并使用ChatGPT生成会议摘要、行动项和下次会议议程。已经有超过30万次下载和数百条评论。,音频
飞书妙记,https://www.feishu.cn/product/minutes,https://assets.waytoagi.com/usercontent/2024_01_19_13_48_53_4cfe6c79a9.png,http://103.115.47.14:1551/tools_images/2024_01_19_13_48_53_4cfe6c79a9.png,会议信息无损记录,飞书妙记是一款「音视频转文字」的效率工具，字节跳动（抖音的母公司）推出的 “语音自动转文字” 的效率神器。支持在会议、培训、访谈、课堂等不同场景，将音视频内容转录为搜索便捷、重点高亮、互动多样的智能文字笔记，帮助你「高效整理会议纪要」、「完整沉淀培训内容」、「一键收录访谈全程」、「清晰记录课堂重点」。,音频
Kickresume,https://www.kickresume.com/,https://assets.waytoagi.com/usercontent/2024_01_15_14_14_38_caca7df5ec.png,http://103.115.47.14:1551/tools_images/2024_01_15_14_14_38_caca7df5ec.png,快速、简单、可定制的简历创建,Kickresume 是一个帮助用户创建美观简历和求职信的一体化职业工具箱。借助人工智能和可定制的模板，Kickresume能够在几秒钟内为您生成一份出色的简历或求职信。它由OpenAI的GPT-3驱动，这是世界上最强大的语言模型，能够自动生成与人类写作无法区分的文本。告别创作困难，只需几秒钟即可生成简历或求职信的初稿。,商业
Blackbox AI,https://www.blackbox.ai/,https://assets.waytoagi.com/usercontent/useblackbox_io_screenshot_de1113b3e7.png,http://103.115.47.14:1551/tools_images/useblackbox_io_screenshot_de1113b3e7.png,代码和编程助手,BLACKBOX AI是一个 Chrome 扩展，旨在帮助开发人员有效地从各种格式复制代码并增强他们的编码体验。主要特点和优势包括：,代码
Humata AI,https://www.humata.ai/,https://assets.waytoagi.com/usercontent/2024_01_15_10_51_04_4809332873.png,http://103.115.47.14:1551/tools_images/2024_01_15_10_51_04_4809332873.png,通过长文档聊天，为你总结PDF,Humata 可以快速分析海量文件并为你提供内容摘要。它提供精确和完整的文本和带注释的引文，以帮助你完成家庭作业或工作项目。,文本
Collov,https://collov.ai/,https://assets.waytoagi.com/usercontent/2024_01_15_10_43_14_ea6c58d51f.png,http://103.115.47.14:1551/tools_images/2024_01_15_10_43_14_ea6c58d51f.png,探索家居设计的未来,Collov AI 利用尖端的 AI 将您的家居设计愿望编织成生动、叙事丰富的视觉效果，将简单与美学融为一体。,图像
Prompt Hero,https://prompthero.com/,https://assets.waytoagi.com/usercontent/2024_01_15_10_18_35_36a480ea97.png,http://103.115.47.14:1551/tools_images/2024_01_15_10_18_35_36a480ea97.png,查找图像和文本提示,Prompt Hero 为图像和文本生成提供了有用的提示，提供指导以帮你完成创意写作过程，帮助你找到灵感。Prompt Hero 有一个庞大的社区和在线课程。,文本
Zyro,https://zyro.com/,https://assets.waytoagi.com/usercontent/2024_01_15_10_10_54_453e72088d.png,http://103.115.47.14:1551/tools_images/2024_01_15_10_10_54_453e72088d.png,简单的网站建设工具,Zyro 是一个经济实惠的用户友好型网站建设者，能够创建电子商务网站和博客。它提供了 100 多个用于内容创作的模板和 AI 工具。,代码
Moises,https://moises.ai/,https://assets.waytoagi.com/usercontent/2024_01_15_07_59_34_d79ca344a5.png,http://103.115.47.14:1551/tools_images/2024_01_15_07_59_34_d79ca344a5.png,从歌曲中提取器乐和人声,在任何音调、任何速度下播放任何歌曲。移除任何歌曲中的人声和乐器声音。体验由AI驱动的终极沉浸式练习体验。,音频
neural.love,https://neural.love/,https://assets.waytoagi.com/usercontent/neural_love_screenshot_cf62774ded.png,http://103.115.47.14:1551/tools_images/neural_love_screenshot_cf62774ded.png,免费生成高质量的 AI 生成图像,该 AI 工具可生成用于各种目的的高质量和可定制的图像，例如概念艺术或头像，具有令人印象深刻的细节和精致度,图像
Getimg Ai,https://getimg.ai/,https://assets.waytoagi.com/usercontent/2024_01_13_09_56_18_b88af657d0.png,http://103.115.47.14:1551/tools_images/2024_01_13_09_56_18_b88af657d0.png,图像生成和编辑工具,文本到图像生成工具。Getimg 在一个地方提供了各种不同的 AI 图像生成工具，使其易于使用和用户友好，具有稳定的扩散模型、测试不同模型的能力以及生成高质量图像等功能。,图像
 Designs Ai,https://designs.ai/,https://assets.waytoagi.com/usercontent/2024_01_13_00_14_41_5dcdeb60da.png,http://103.115.47.14:1551/tools_images/2024_01_13_00_14_41_5dcdeb60da.png,在 2 分钟内使用 AI 创建Logo、视频、Banner、原型,需要的所有创意工具都集中在一个平台上。,"商业,图像"
Fooocus,https://github.com/lllyasviel/Fooocus,https://assets.waytoagi.com/usercontent/278888447_483fb86d_c9a2_4c20_997c_46dafc124f25_476f4808d4.png,http://103.115.47.14:1551/tools_images/278888447_483fb86d_c9a2_4c20_997c_46dafc124f25_476f4808d4.png,在本地计算机上生成 AI 图像,Fooocus 是一款免费、用户友好的个人电脑应用程序，支持离线 AI 图像生成。它可以自动下载创建逼真图像所需的文件，并通过不共享您的图像或提示来保证完全的隐私。它使用免费和开源的 Stable Diffusion 图像生成算法。,图像
